2021-04-11 21:10:49.222947,0.0,9.8100004196167,0.0
2021-04-11 21:10:49.289005,0.0,9.8100004196167,0.0
2021-04-11 21:10:49.354821,0.0,9.8100004196167,0.0
2021-04-11 21:10:49.420845,0.0,9.8100004196167,0.0
2021-04-11 21:10:49.488785,0.0,9.8100004196167,0.0
2021-04-11 21:10:49.553606,0.0,9.8100004196167,0.0
2021-04-11 21:10:49.620485,0.0,9.8100004196167,0.0
2021-04-11 21:10:49.686883,0.0,9.8100004196167,0.0
2021-04-11 21:10:49.753831,0.0,9.8100004196167,0.0
2021-04-11 21:10:49.818602,0.0,9.8100004196167,0.0
2021-04-11 21:10:49.884467,0.0,9.8100004196167,0.0
2021-04-11 21:10:49.950692,0.0,9.8100004196167,0.0
2021-04-11 21:10:50.017799,0.0,9.8100004196167,0.0
2021-04-11 21:10:50.084612,0.0,9.8100004196167,0.0
2021-04-11 21:10:50.151464,0.0,9.8100004196167,0.0
2021-04-11 21:10:50.217178,0.0,9.8100004196167,0.0
2021-04-11 21:10:50.282564,0.0,9.8100004196167,0.0
2021-04-11 21:10:50.363947,0.0,9.8100004196167,0.0
2021-04-11 21:10:50.421307,0.0,9.8100004196167,0.0
2021-04-11 21:10:50.488002,0.0,9.8100004196167,0.0
2021-04-11 21:10:50.554738,0.0,9.8100004196167,0.0
2021-04-11 21:10:50.620218,0.0,9.8100004196167,0.0
2021-04-11 21:10:50.686411,0.0,9.8100004196167,0.0
2021-04-11 21:10:50.752777,0.0,9.8100004196167,0.0
2021-04-11 21:10:50.819045,0.0,9.8100004196167,0.0
2021-04-11 21:10:50.885706,0.0,9.8100004196167,0.0
2021-04-11 21:10:50.951132,0.0,9.8100004196167,0.0
2021-04-11 21:10:51.019345,0.0,9.8100004196167,0.0
2021-04-11 21:10:51.083450,0.0,9.8100004196167,0.0
2021-04-11 21:10:51.152578,0.0,9.8100004196167,0.0
2021-04-11 21:10:51.218372,0.0,9.8100004196167,0.0
2021-04-11 21:10:51.285154,0.0,9.8100004196167,0.0
2021-04-11 21:10:51.351301,0.0,9.8100004196167,0.0
2021-04-11 21:10:51.417452,0.0,9.8100004196167,0.0
2021-04-11 21:10:51.485255,0.0,9.8100004196167,0.0
2021-04-11 21:10:51.550120,0.0,9.8100004196167,0.0
2021-04-11 21:10:51.616882,0.0,9.8100004196167,0.0
2021-04-11 21:10:51.682303,0.0,9.8100004196167,0.0
2021-04-11 21:10:51.747456,0.0,9.8100004196167,0.0
2021-04-11 21:10:51.814359,0.0,9.8100004196167,0.0
2021-04-11 21:10:51.880829,0.0,9.8100004196167,0.0
2021-04-11 21:10:51.947534,0.0,9.8100004196167,0.0
2021-04-11 21:10:52.014184,0.0,9.8100004196167,0.0
2021-04-11 21:10:52.079498,0.0,9.8100004196167,0.0
